dt, d, dm, hr, s, lat, lon
2020-07-26T06:57:30.087Z, Sun Jul 26 06:57:30 SGT 2020, 4905.698647260666, , , 1.24605709, 103.8231967
2020-07-26T06:57:30.394Z, Sun Jul 26 06:57:30 SGT 2020, 4905.698647260666, 153.64776611328125, , , 
2020-07-26T06:57:31.350Z, Sun Jul 26 06:57:31 SGT 2020, 4905.698647260666, 153.33871459960938, , , 
2020-07-26T06:57:32.096Z, Sun Jul 26 06:57:32 SGT 2020, 4905.698647260666, , , 1.24609139, 103.82317299
2020-07-26T06:57:32.311Z, Sun Jul 26 06:57:32 SGT 2020, 4905.698647260666, 153.33871459960938, , , 
2020-07-26T06:57:33.257Z, Sun Jul 26 06:57:33 SGT 2020, 4905.698647260666, 153.27549743652344, , , 
2020-07-26T06:57:34.233Z, Sun Jul 26 06:57:34 SGT 2020, 4905.698647260666, 152.89183044433594, , , 
2020-07-26T06:57:35.169Z, Sun Jul 26 06:57:35 SGT 2020, 4905.698647260666, 152.9226531982422, , , 
2020-07-26T06:57:36.089Z, Sun Jul 26 06:57:36 SGT 2020, 4905.698647260666, , , 1.24615327, 103.82311643
2020-07-26T06:57:36.125Z, Sun Jul 26 06:57:36 SGT 2020, 4905.698647260666, 152.99349975585938, , , 
2020-07-26T06:57:37.084Z, Sun Jul 26 06:57:37 SGT 2020, 4905.698647260666, 153.1041259765625, , , 
2020-07-26T06:57:38.036Z, Sun Jul 26 06:57:38 SGT 2020, 4905.698647260666, 153.1041259765625, , , 
2020-07-26T06:57:38.085Z, Sun Jul 26 06:57:38 SGT 2020, 4905.698647260666, , , 1.24618675, 103.8230716
2020-07-26T06:57:38.994Z, Sun Jul 26 06:57:38 SGT 2020, 4905.698647260666, 153.42428588867188, , , 
2020-07-26T06:57:39.954Z, Sun Jul 26 06:57:39 SGT 2020, 4905.698647260666, 153.564697265625, , , 
2020-07-26T06:57:40.084Z, Sun Jul 26 06:57:40 SGT 2020, 4905.698647260666, , , 1.24622018, 103.82301945
2020-07-26T06:57:40.908Z, Sun Jul 26 06:57:40 SGT 2020, 4905.698647260666, 153.65170288085938, , , 
2020-07-26T06:57:41.866Z, Sun Jul 26 06:57:41 SGT 2020, 4905.698647260666, 153.67393493652344, , , 
2020-07-26T06:57:42.080Z, Sun Jul 26 06:57:42 SGT 2020, 4905.698647260666, , , 1.24623325, 103.82296208
2020-07-26T06:57:42.824Z, Sun Jul 26 06:57:42 SGT 2020, 4905.698647260666, 153.6928253173828, , , 
2020-07-26T06:57:43.781Z, Sun Jul 26 06:57:43 SGT 2020, 4905.698647260666, 153.6928253173828, , , 
2020-07-26T06:57:44.084Z, Sun Jul 26 06:57:44 SGT 2020, 4905.698647260666, , , 1.24625285, 103.82293449
2020-07-26T06:57:44.738Z, Sun Jul 26 06:57:44 SGT 2020, 4905.698647260666, 153.7088623046875, , , 
2020-07-26T06:57:45.695Z, Sun Jul 26 06:57:45 SGT 2020, 4905.698647260666, 153.71542358398438, , , 
2020-07-26T06:57:46.081Z, Sun Jul 26 06:57:46 SGT 2020, 4905.698647260666, , , 1.24627058, 103.82290602
2020-07-26T06:57:46.648Z, Sun Jul 26 06:57:46 SGT 2020, 4905.698647260666, 149.30859375, , , 
2020-07-26T06:57:47.606Z, Sun Jul 26 06:57:47 SGT 2020, 4905.698647260666, 147.48187255859375, , , 
2020-07-26T06:57:48.076Z, Sun Jul 26 06:57:48 SGT 2020, 4905.698647260666, , , 1.24627613, 103.82287257
2020-07-26T06:57:48.565Z, Sun Jul 26 06:57:48 SGT 2020, 4905.698647260666, 146.94192504882812, , , 
2020-07-26T06:57:49.518Z, Sun Jul 26 06:57:49 SGT 2020, 4905.698647260666, 146.94192504882812, , , 
2020-07-26T06:57:50.001Z, Sun Jul 26 06:57:50 SGT 2020, 4905.698647260666, , , 1.24627941, 103.82284167
2020-07-26T06:57:50.481Z, Sun Jul 26 06:57:50 SGT 2020, 4905.698647260666, 145.75413513183594, , , 
2020-07-26T06:57:51.433Z, Sun Jul 26 06:57:51 SGT 2020, 4905.698647260666, 145.37893676757812, , , 
2020-07-26T06:57:52.097Z, Sun Jul 26 06:57:52 SGT 2020, 4905.698647260666, , , 1.2462871, 103.82280335
2020-07-26T06:57:52.394Z, Sun Jul 26 06:57:52 SGT 2020, 4905.698647260666, 144.267333984375, , , 
2020-07-26T06:57:53.367Z, Sun Jul 26 06:57:53 SGT 2020, 4905.698647260666, 143.9259033203125, , , 
2020-07-26T06:57:54.088Z, Sun Jul 26 06:57:54 SGT 2020, 4905.698647260666, , , 1.24629054, 103.82276827
2020-07-26T06:57:54.312Z, Sun Jul 26 06:57:54 SGT 2020, 4905.698647260666, 143.2683868408203, , , 
2020-07-26T06:57:55.266Z, Sun Jul 26 06:57:55 SGT 2020, 4905.698647260666, 143.2683868408203, , , 
2020-07-26T06:57:56.062Z, Sun Jul 26 06:57:56 SGT 2020, 4905.698647260666, , , 1.24628379, 103.82273637
2020-07-26T06:57:56.228Z, Sun Jul 26 06:57:56 SGT 2020, 4905.698647260666, 143.03753662109375, , , 
2020-07-26T06:57:57.181Z, Sun Jul 26 06:57:57 SGT 2020, 4905.698647260666, 143.17391967773438, , , 
2020-07-26T06:57:58.084Z, Sun Jul 26 06:57:58 SGT 2020, 4905.698647260666, , , 1.2462696, 103.82271172
2020-07-26T06:57:58.138Z, Sun Jul 26 06:57:58 SGT 2020, 4971.672699689865, 143.2946014404297, 8.189882370521282, , 
2020-07-26T06:57:59.099Z, Sun Jul 26 06:57:59 SGT 2020, 4971.672699689865, 143.43035888671875, , , 
2020-07-26T06:58:00.052Z, Sun Jul 26 06:58:00 SGT 2020, 4971.672699689865, 143.54991149902344, , , 
2020-07-26T06:58:01.010Z, Sun Jul 26 06:58:01 SGT 2020, 4971.672699689865, 143.54991149902344, , , 
2020-07-26T06:58:01.076Z, Sun Jul 26 06:58:01 SGT 2020, 4971.672699689865, , , 1.24625376, 103.82265404
2020-07-26T06:58:01.969Z, Sun Jul 26 06:58:01 SGT 2020, 4971.672699689865, 143.55044555664062, , , 
2020-07-26T06:58:02.926Z, Sun Jul 26 06:58:02 SGT 2020, 4971.672699689865, 143.52169799804688, , , 
2020-07-26T06:58:03.887Z, Sun Jul 26 06:58:03 SGT 2020, 4971.672699689865, 143.48126220703125, , , 
2020-07-26T06:58:03.986Z, Sun Jul 26 06:58:03 SGT 2020, 4971.672699689865, , , 1.24619532, 103.8226224
2020-07-26T06:58:04.844Z, Sun Jul 26 06:58:04 SGT 2020, 4971.672699689865, 143.43356323242188, , , 
2020-07-26T06:58:05.803Z, Sun Jul 26 06:58:05 SGT 2020, 4971.672699689865, 139.09017944335938, , , 
2020-07-26T06:58:06.074Z, Sun Jul 26 06:58:06 SGT 2020, 4971.672699689865, , , 1.2461659, 103.82259946
2020-07-26T06:58:06.755Z, Sun Jul 26 06:58:06 SGT 2020, 4971.672699689865, 139.09017944335938, , , 
2020-07-26T06:58:07.714Z, Sun Jul 26 06:58:07 SGT 2020, 4971.672699689865, 138.39694213867188, , , 
2020-07-26T06:58:08.074Z, Sun Jul 26 06:58:08 SGT 2020, 4971.672699689865, , , 1.24614037, 103.82257153
2020-07-26T06:58:08.682Z, Sun Jul 26 06:58:08 SGT 2020, 4971.672699689865, 138.46466064453125, , , 
2020-07-26T06:58:09.631Z, Sun Jul 26 06:58:09 SGT 2020, 4971.672699689865, 138.56802368164062, , , 
2020-07-26T06:58:10.067Z, Sun Jul 26 06:58:10 SGT 2020, 4971.672699689865, , , 1.24613087, 103.82252912
2020-07-26T06:58:10.588Z, Sun Jul 26 06:58:10 SGT 2020, 4971.672699689865, 138.71591186523438, , , 
2020-07-26T06:58:11.547Z, Sun Jul 26 06:58:11 SGT 2020, 4971.672699689865, 138.84913635253906, , , 
2020-07-26T06:58:12.087Z, Sun Jul 26 06:58:12 SGT 2020, 4971.672699689865, , , 1.24610248, 103.82250822
2020-07-26T06:58:12.500Z, Sun Jul 26 06:58:12 SGT 2020, 4971.672699689865, 138.84913635253906, , , 
2020-07-26T06:58:13.459Z, Sun Jul 26 06:58:13 SGT 2020, 4971.672699689865, 138.920654296875, , , 
2020-07-26T06:58:14.080Z, Sun Jul 26 06:58:14 SGT 2020, 4971.672699689865, , , 1.24608043, 103.82248313
2020-07-26T06:58:14.418Z, Sun Jul 26 06:58:14 SGT 2020, 4971.672699689865, 137.71237182617188, , , 
2020-07-26T06:58:15.377Z, Sun Jul 26 06:58:15 SGT 2020, 4971.672699689865, 137.67808532714844, , , 
2020-07-26T06:58:16.003Z, Sun Jul 26 06:58:16 SGT 2020, 4971.672699689865, , , 1.24607302, 103.82244434
2020-07-26T06:58:16.333Z, Sun Jul 26 06:58:16 SGT 2020, 4971.672699689865, 137.77305603027344, , , 
2020-07-26T06:58:17.293Z, Sun Jul 26 06:58:17 SGT 2020, 4971.672699689865, 137.89678955078125, , , 
2020-07-26T06:58:18.081Z, Sun Jul 26 06:58:18 SGT 2020, 4971.672699689865, , , 1.24605987, 103.82240681
2020-07-26T06:58:18.243Z, Sun Jul 26 06:58:18 SGT 2020, 4971.672699689865, 137.89678955078125, , , 
2020-07-26T06:58:19.204Z, Sun Jul 26 06:58:19 SGT 2020, 4971.672699689865, 138.0303955078125, , , 
2020-07-26T06:58:20.074Z, Sun Jul 26 06:58:20 SGT 2020, 4971.672699689865, , , 1.24604127, 103.822373
2020-07-26T06:58:20.165Z, Sun Jul 26 06:58:20 SGT 2020, 4971.672699689865, 139.48312377929688, , , 
2020-07-26T06:58:21.120Z, Sun Jul 26 06:58:21 SGT 2020, 4971.672699689865, 140.88682556152344, , , 
2020-07-26T06:58:22.074Z, Sun Jul 26 06:58:22 SGT 2020, 4971.672699689865, 142.51870727539062, , , 
2020-07-26T06:58:22.080Z, Sun Jul 26 06:58:22 SGT 2020, 4971.672699689865, , , 1.24601634, 103.82234492
2020-07-26T06:58:23.032Z, Sun Jul 26 06:58:23 SGT 2020, 4971.672699689865, 143.11094665527344, , , 
2020-07-26T06:58:23.986Z, Sun Jul 26 06:58:23 SGT 2020, 4971.672699689865, 143.11094665527344, , , 
2020-07-26T06:58:24.096Z, Sun Jul 26 06:58:24 SGT 2020, 4971.672699689865, , , 1.24599158, 103.82230492
2020-07-26T06:58:24.950Z, Sun Jul 26 06:58:24 SGT 2020, 4971.672699689865, 141.7952423095703, , , 
2020-07-26T06:58:25.908Z, Sun Jul 26 06:58:25 SGT 2020, 4971.672699689865, 141.2901153564453, , , 
2020-07-26T06:58:26.089Z, Sun Jul 26 06:58:26 SGT 2020, 4971.672699689865, , , 1.24595503, 103.82228829
2020-07-26T06:58:26.865Z, Sun Jul 26 06:58:26 SGT 2020, 4971.672699689865, 141.2111053466797, , , 
2020-07-26T06:58:27.820Z, Sun Jul 26 06:58:27 SGT 2020, 4971.672699689865, 140.99130249023438, , , 
2020-07-26T06:58:28.083Z, Sun Jul 26 06:58:28 SGT 2020, 4971.672699689865, , , 1.24592106, 103.82226765
2020-07-26T06:58:28.780Z, Sun Jul 26 06:58:28 SGT 2020, 5042.957382917404, 140.85040283203125, 8.554161987304688, , 
2020-07-26T06:58:29.738Z, Sun Jul 26 06:58:29 SGT 2020, 5042.957382917404, 140.85040283203125, , , 
2020-07-26T06:58:30.081Z, Sun Jul 26 06:58:30 SGT 2020, 5042.957382917404, , , 1.24588689, 103.82224551
2020-07-26T06:58:30.699Z, Sun Jul 26 06:58:30 SGT 2020, 5042.957382917404, 136.76507568359375, , , 
2020-07-26T06:58:31.650Z, Sun Jul 26 06:58:31 SGT 2020, 5042.957382917404, 134.98876953125, , , 
2020-07-26T06:58:31.999Z, Sun Jul 26 06:58:31 SGT 2020, 5042.957382917404, , , 1.24585281, 103.82222574
2020-07-26T06:58:32.602Z, Sun Jul 26 06:58:32 SGT 2020, 5042.957382917404, 134.4393768310547, , , 
2020-07-26T06:58:33.560Z, Sun Jul 26 06:58:33 SGT 2020, 5042.957382917404, 133.26080322265625, , , 
2020-07-26T06:58:34.080Z, Sun Jul 26 06:58:34 SGT 2020, 5042.957382917404, , , 1.24581839, 103.82220522
2020-07-26T06:58:34.517Z, Sun Jul 26 06:58:34 SGT 2020, 5042.957382917404, 132.87928771972656, , , 
2020-07-26T06:58:35.472Z, Sun Jul 26 06:58:35 SGT 2020, 5042.957382917404, 132.87928771972656, , , 
2020-07-26T06:58:36.080Z, Sun Jul 26 06:58:36 SGT 2020, 5042.957382917404, , , 1.24578578, 103.82219082
2020-07-26T06:58:36.430Z, Sun Jul 26 06:58:36 SGT 2020, 5042.957382917404, 131.74826049804688, , , 
2020-07-26T06:58:37.386Z, Sun Jul 26 06:58:37 SGT 2020, 5042.957382917404, 131.07839965820312, , , 
2020-07-26T06:58:38.068Z, Sun Jul 26 06:58:38 SGT 2020, 5042.957382917404, , , 1.24574648, 103.82219462
2020-07-26T06:58:38.348Z, Sun Jul 26 06:58:38 SGT 2020, 5042.957382917404, 131.17713928222656, , , 
2020-07-26T06:58:39.313Z, Sun Jul 26 06:58:39 SGT 2020, 5042.957382917404, 131.34458923339844, , , 
2020-07-26T06:58:40.264Z, Sun Jul 26 06:58:40 SGT 2020, 5042.957382917404, 131.5534210205078, , , 
2020-07-26T06:58:41.066Z, Sun Jul 26 06:58:41 SGT 2020, 5042.957382917404, , , 1.24572059, 103.82212624
2020-07-26T06:58:41.219Z, Sun Jul 26 06:58:41 SGT 2020, 5042.957382917404, 131.5534210205078, , , 
2020-07-26T06:58:42.171Z, Sun Jul 26 06:58:42 SGT 2020, 5042.957382917404, 131.73175048828125, , , 
2020-07-26T06:58:43.130Z, Sun Jul 26 06:58:43 SGT 2020, 5042.957382917404, 132.45111083984375, , , 
2020-07-26T06:58:44.085Z, Sun Jul 26 06:58:44 SGT 2020, 5042.957382917404, 132.686279296875, , 1.24567114, 103.82207837
2020-07-26T06:58:45.046Z, Sun Jul 26 06:58:45 SGT 2020, 5042.957382917404, 133.80374145507812, , , 
2020-07-26T06:58:46.000Z, Sun Jul 26 06:58:46 SGT 2020, 5042.957382917404, 134.21630859375, , , 
2020-07-26T06:58:46.077Z, Sun Jul 26 06:58:46 SGT 2020, 5042.957382917404, , , 1.24563857, 103.82205595
2020-07-26T06:58:46.954Z, Sun Jul 26 06:58:46 SGT 2020, 5042.957382917404, 134.21630859375, , , 
2020-07-26T06:58:47.916Z, Sun Jul 26 06:58:47 SGT 2020, 5042.957382917404, 134.26089477539062, , , 
2020-07-26T06:58:48.002Z, Sun Jul 26 06:58:48 SGT 2020, 5042.957382917404, , , 1.24561524, 103.82200123
2020-07-26T06:58:48.877Z, Sun Jul 26 06:58:48 SGT 2020, 5042.957382917404, 134.2605438232422, , , 
2020-07-26T06:58:49.829Z, Sun Jul 26 06:58:49 SGT 2020, 5042.957382917404, 133.5699462890625, , , 
2020-07-26T06:58:49.994Z, Sun Jul 26 06:58:49 SGT 2020, 5042.957382917404, , , 1.24558494, 103.82197891
2020-07-26T06:58:50.783Z, Sun Jul 26 06:58:50 SGT 2020, 5042.957382917404, 133.50306701660156, , , 
2020-07-26T06:58:51.747Z, Sun Jul 26 06:58:51 SGT 2020, 5042.957382917404, 133.51123046875, , , 
2020-07-26T06:58:51.996Z, Sun Jul 26 06:58:51 SGT 2020, 5042.957382917404, , , 1.24556917, 103.82193786
2020-07-26T06:58:52.695Z, Sun Jul 26 06:58:52 SGT 2020, 5042.957382917404, 133.51123046875, , , 
2020-07-26T06:58:53.651Z, Sun Jul 26 06:58:53 SGT 2020, 5042.957382917404, 134.23780822753906, , , 
2020-07-26T06:58:54.073Z, Sun Jul 26 06:58:54 SGT 2020, 5042.957382917404, , , 1.24555725, 103.8218999
2020-07-26T06:58:54.609Z, Sun Jul 26 06:58:54 SGT 2020, 5042.957382917404, 134.39797973632812, , , 
2020-07-26T06:58:55.567Z, Sun Jul 26 06:58:55 SGT 2020, 5042.957382917404, 135.48353576660156, , , 
2020-07-26T06:58:55.992Z, Sun Jul 26 06:58:55 SGT 2020, 5042.957382917404, , , 1.24555459, 103.82185819
2020-07-26T06:58:56.524Z, Sun Jul 26 06:58:56 SGT 2020, 5042.957382917404, 136.1049346923828, , , 
2020-07-26T06:58:57.483Z, Sun Jul 26 06:58:57 SGT 2020, 5042.957382917404, 136.3238983154297, , , 
2020-07-26T06:58:58.104Z, Sun Jul 26 06:58:58 SGT 2020, 5042.957382917404, , , 1.24553996, 103.82182173
2020-07-26T06:58:58.435Z, Sun Jul 26 06:58:58 SGT 2020, 5082.574585676193, 136.3238983154297, 4.917997583849677, , 
2020-07-26T06:58:59.395Z, Sun Jul 26 06:58:59 SGT 2020, 5082.574585676193, 136.7135772705078, , , 
2020-07-26T06:59:00.016Z, Sun Jul 26 06:59:00 SGT 2020, 5082.574585676193, , , 1.24553615, 103.82179663
2020-07-26T06:59:00.356Z, Sun Jul 26 06:59:00 SGT 2020, 5082.574585676193, 137.2347869873047, , , 
2020-07-26T06:59:01.311Z, Sun Jul 26 06:59:01 SGT 2020, 5082.574585676193, 137.270263671875, , , 
2020-07-26T06:59:02.001Z, Sun Jul 26 06:59:02 SGT 2020, 5082.574585676193, , , 1.24553865, 103.82176164
2020-07-26T06:59:02.270Z, Sun Jul 26 06:59:02 SGT 2020, 5082.574585676193, 137.53782653808594, , , 
2020-07-26T06:59:03.226Z, Sun Jul 26 06:59:03 SGT 2020, 5082.574585676193, 137.5060577392578, , , 
2020-07-26T06:59:04.099Z, Sun Jul 26 06:59:04 SGT 2020, 5082.574585676193, , , 1.24552547, 103.82174674
2020-07-26T06:59:04.178Z, Sun Jul 26 06:59:04 SGT 2020, 5082.574585676193, 137.5060577392578, , , 
2020-07-26T06:59:05.142Z, Sun Jul 26 06:59:05 SGT 2020, 5082.574585676193, 137.44664001464844, , , 
2020-07-26T06:59:06.080Z, Sun Jul 26 06:59:06 SGT 2020, 5082.574585676193, , , 1.24552597, 103.82173603
2020-07-26T06:59:06.097Z, Sun Jul 26 06:59:06 SGT 2020, 5082.574585676193, 136.8250274658203, , , 
2020-07-26T06:59:07.054Z, Sun Jul 26 06:59:07 SGT 2020, 5082.574585676193, 132.78016662597656, , , 
2020-07-26T06:59:08.014Z, Sun Jul 26 06:59:08 SGT 2020, 5082.574585676193, 132.39382934570312, , , 
2020-07-26T06:59:08.102Z, Sun Jul 26 06:59:08 SGT 2020, 5082.574585676193, , , 1.24551804, 103.82171245
2020-07-26T06:59:08.970Z, Sun Jul 26 06:59:08 SGT 2020, 5082.574585676193, 132.44688415527344, , , 
2020-07-26T06:59:09.923Z, Sun Jul 26 06:59:09 SGT 2020, 5082.574585676193, 132.44688415527344, , , 
2020-07-26T06:59:10.082Z, Sun Jul 26 06:59:10 SGT 2020, 5082.574585676193, , , 1.245518, 103.82169284
2020-07-26T06:59:10.883Z, Sun Jul 26 06:59:10 SGT 2020, 5082.574585676193, 132.5396728515625, , , 
2020-07-26T06:59:11.848Z, Sun Jul 26 06:59:11 SGT 2020, 5082.574585676193, 131.8388671875, , , 
2020-07-26T06:59:12.076Z, Sun Jul 26 06:59:12 SGT 2020, 5082.574585676193, , , 1.24551981, 103.8216694
2020-07-26T06:59:12.798Z, Sun Jul 26 06:59:12 SGT 2020, 5082.574585676193, 131.79486083984375, , , 
2020-07-26T06:59:13.754Z, Sun Jul 26 06:59:13 SGT 2020, 5082.574585676193, 130.9792022705078, , , 
2020-07-26T06:59:14.074Z, Sun Jul 26 06:59:14 SGT 2020, 5082.574585676193, , , 1.24553745, 103.82164978
2020-07-26T06:59:14.712Z, Sun Jul 26 06:59:14 SGT 2020, 5082.574585676193, 129.7596435546875, , , 
2020-07-26T06:59:15.664Z, Sun Jul 26 06:59:15 SGT 2020, 5082.574585676193, 129.7596435546875, , , 
2020-07-26T06:59:16.086Z, Sun Jul 26 06:59:16 SGT 2020, 5082.574585676193, , , 1.24554953, 103.82163299
2020-07-26T06:59:16.621Z, Sun Jul 26 06:59:16 SGT 2020, 5082.574585676193, 129.2822723388672, , , 
2020-07-26T06:59:17.578Z, Sun Jul 26 06:59:17 SGT 2020, 5082.574585676193, 129.906494140625, , , 
2020-07-26T06:59:18.000Z, Sun Jul 26 06:59:18 SGT 2020, 5082.574585676193, , , 1.24557076, 103.82160857
2020-07-26T06:59:18.539Z, Sun Jul 26 06:59:18 SGT 2020, 5082.574585676193, 129.82449340820312, , , 
2020-07-26T06:59:19.492Z, Sun Jul 26 06:59:19 SGT 2020, 5082.574585676193, 127.49166870117188, , , 
2020-07-26T06:59:20.087Z, Sun Jul 26 06:59:20 SGT 2020, 5082.574585676193, , , 1.24558475, 103.82158318
2020-07-26T06:59:20.451Z, Sun Jul 26 06:59:20 SGT 2020, 5082.574585676193, 126.23048400878906, , , 
2020-07-26T06:59:21.405Z, Sun Jul 26 06:59:21 SGT 2020, 5082.574585676193, 126.23048400878906, , , 
2020-07-26T06:59:22.076Z, Sun Jul 26 06:59:22 SGT 2020, 5082.574585676193, , , 1.24560666, 103.82156087
2020-07-26T06:59:22.362Z, Sun Jul 26 06:59:22 SGT 2020, 5082.574585676193, 125.05926513671875, , , 
2020-07-26T06:59:23.327Z, Sun Jul 26 06:59:23 SGT 2020, 5082.574585676193, 124.61172485351562, , , 
2020-07-26T06:59:23.994Z, Sun Jul 26 06:59:23 SGT 2020, 5082.574585676193, , , 1.24562053, 103.8215502
2020-07-26T06:59:24.279Z, Sun Jul 26 06:59:24 SGT 2020, 5082.574585676193, 124.46603393554688, , , 
2020-07-26T06:59:25.241Z, Sun Jul 26 06:59:25 SGT 2020, 5082.574585676193, 124.00013732910156, , , 
2020-07-26T06:59:26.002Z, Sun Jul 26 06:59:26 SGT 2020, 5082.574585676193, , , 1.24562963, 103.82154188
2020-07-26T06:59:26.189Z, Sun Jul 26 06:59:26 SGT 2020, 5082.574585676193, 123.94190216064453, , , 
2020-07-26T06:59:27.140Z, Sun Jul 26 06:59:27 SGT 2020, 5082.574585676193, 123.94190216064453, , , 
2020-07-26T06:59:28.083Z, Sun Jul 26 06:59:28 SGT 2020, 5082.574585676193, , , 1.24565199, 103.82152514
2020-07-26T06:59:28.096Z, Sun Jul 26 06:59:28 SGT 2020, 5111.57309794426, 123.9476318359375, 3.59981531603583, , 
2020-07-26T06:59:29.050Z, Sun Jul 26 06:59:29 SGT 2020, 5111.57309794426, 123.94834899902344, , , 
2020-07-26T06:59:30.008Z, Sun Jul 26 06:59:30 SGT 2020, 5111.57309794426, 123.92301940917969, , , 
2020-07-26T06:59:30.085Z, Sun Jul 26 06:59:30 SGT 2020, 5111.57309794426, , , 1.24567292, 103.82151198
2020-07-26T06:59:30.965Z, Sun Jul 26 06:59:30 SGT 2020, 5111.57309794426, 123.91735076904297, , , 
2020-07-26T06:59:31.920Z, Sun Jul 26 06:59:31 SGT 2020, 5111.57309794426, 123.86138153076172, , , 
2020-07-26T06:59:32.078Z, Sun Jul 26 06:59:32 SGT 2020, 5111.57309794426, , , 1.24569071, 103.8214998
2020-07-26T06:59:32.874Z, Sun Jul 26 06:59:32 SGT 2020, 5111.57309794426, 123.86138153076172, , , 
2020-07-26T06:59:33.836Z, Sun Jul 26 06:59:33 SGT 2020, 5111.57309794426, 123.46279907226562, , , 
2020-07-26T06:59:34.073Z, Sun Jul 26 06:59:34 SGT 2020, 5111.57309794426, , , 1.24570795, 103.82148668
2020-07-26T06:59:34.794Z, Sun Jul 26 06:59:34 SGT 2020, 5111.57309794426, 123.2913818359375, , , 
2020-07-26T06:59:35.743Z, Sun Jul 26 06:59:35 SGT 2020, 5111.57309794426, 123.15180206298828, , , 
2020-07-26T06:59:36.072Z, Sun Jul 26 06:59:36 SGT 2020, 5111.57309794426, , , 1.24572303, 103.82147302
2020-07-26T06:59:36.701Z, Sun Jul 26 06:59:36 SGT 2020, 5111.57309794426, 118.85066986083984, , , 
2020-07-26T06:59:37.652Z, Sun Jul 26 06:59:37 SGT 2020, 5111.57309794426, 117.81837463378906, , , 
2020-07-26T06:59:38.087Z, Sun Jul 26 06:59:38 SGT 2020, 5111.57309794426, , , 1.24573433, 103.82146013
2020-07-26T06:59:38.609Z, Sun Jul 26 06:59:38 SGT 2020, 5111.57309794426, 117.81837463378906, , , 
2020-07-26T06:59:39.563Z, Sun Jul 26 06:59:39 SGT 2020, 5111.57309794426, 117.30441284179688, , , 
2020-07-26T06:59:40.073Z, Sun Jul 26 06:59:40 SGT 2020, 5111.57309794426, , , 1.24574901, 103.82144961
2020-07-26T06:59:40.523Z, Sun Jul 26 06:59:40 SGT 2020, 5111.57309794426, 116.23426818847656, , , 
2020-07-26T06:59:41.477Z, Sun Jul 26 06:59:41 SGT 2020, 5111.57309794426, 115.36526489257812, , , 
2020-07-26T06:59:41.996Z, Sun Jul 26 06:59:41 SGT 2020, 5111.57309794426, , , 1.24576449, 103.82143715
2020-07-26T06:59:42.429Z, Sun Jul 26 06:59:42 SGT 2020, 5111.57309794426, 114.70182800292969, , , 
2020-07-26T06:59:43.385Z, Sun Jul 26 06:59:43 SGT 2020, 5111.57309794426, 113.61298370361328, , , 
2020-07-26T06:59:44.087Z, Sun Jul 26 06:59:44 SGT 2020, 5111.57309794426, , , 1.24577217, 103.82142773
2020-07-26T06:59:44.344Z, Sun Jul 26 06:59:44 SGT 2020, 5111.57309794426, 113.61298370361328, , , 
2020-07-26T06:59:45.306Z, Sun Jul 26 06:59:45 SGT 2020, 5111.57309794426, 112.45320129394531, , , 
2020-07-26T06:59:46.083Z, Sun Jul 26 06:59:46 SGT 2020, 5111.57309794426, , , 1.24578168, 103.82142161
2020-07-26T06:59:46.261Z, Sun Jul 26 06:59:46 SGT 2020, 5111.57309794426, 111.2684555053711, , , 
2020-07-26T06:59:47.211Z, Sun Jul 26 06:59:47 SGT 2020, 5111.57309794426, 110.06746673583984, , , 
2020-07-26T06:59:48.081Z, Sun Jul 26 06:59:48 SGT 2020, 5111.57309794426, , , 1.24579965, 103.82141831
2020-07-26T06:59:48.168Z, Sun Jul 26 06:59:48 SGT 2020, 5111.57309794426, 108.8397445678711, , , 
2020-07-26T06:59:49.125Z, Sun Jul 26 06:59:49 SGT 2020, 5111.57309794426, 106.86724090576172, , , 
2020-07-26T06:59:50.076Z, Sun Jul 26 06:59:50 SGT 2020, 5111.57309794426, 106.86724090576172, , 1.24580845, 103.82141127
2020-07-26T06:59:51.036Z, Sun Jul 26 06:59:51 SGT 2020, 5111.57309794426, 105.40853118896484, , , 
2020-07-26T06:59:51.992Z, Sun Jul 26 06:59:51 SGT 2020, 5111.57309794426, 103.36918640136719, , , 
2020-07-26T06:59:52.086Z, Sun Jul 26 06:59:52 SGT 2020, 5111.57309794426, , , 1.24581466, 103.82140042
2020-07-26T06:59:52.949Z, Sun Jul 26 06:59:52 SGT 2020, 5111.57309794426, 102.64326477050781, , , 
2020-07-26T06:59:53.906Z, Sun Jul 26 06:59:53 SGT 2020, 5111.57309794426, 101.9273681640625, , , 
2020-07-26T06:59:54.077Z, Sun Jul 26 06:59:54 SGT 2020, 5111.57309794426, , , 1.24582415, 103.82138658
2020-07-26T06:59:54.862Z, Sun Jul 26 06:59:54 SGT 2020, 5111.57309794426, 101.82439422607422, , , 
2020-07-26T06:59:55.820Z, Sun Jul 26 06:59:55 SGT 2020, 5111.57309794426, 101.82439422607422, , , 
2020-07-26T06:59:56.078Z, Sun Jul 26 06:59:56 SGT 2020, 5111.57309794426, , , 1.24583218, 103.82137089
2020-07-26T06:59:56.777Z, Sun Jul 26 06:59:56 SGT 2020, 5111.57309794426, 101.80765533447266, , , 
2020-07-26T06:59:57.730Z, Sun Jul 26 06:59:57 SGT 2020, 5111.57309794426, 101.8055648803711, , , 
2020-07-26T06:59:57.996Z, Sun Jul 26 06:59:57 SGT 2020, 5111.57309794426, , , 1.24583775, 103.82136128
